"years","sentences","sentences_full","polarity"
2013," og hvis vi husker på det vil vi også forstå at vi skal løse vore problemer ved at bøje os mod hinanden"," og hvis vi husker på det, vil vi også forstå, at vi skal løse vore problemer ved at bøje os mod hinanden",1.17605633802817
2013," hvis det kun er den ene gren der skal bøje sig så risikerer den at knække"," hvis det kun er den ene gren, der skal bøje sig, så risikerer den at knække",-2
2013," vi skal ikke lægge låg på diskussioner"," vi skal ikke lægge låg på diskussioner",0
2013," vi skal turde tage de debatter der skal tages"," vi skal turde tage de debatter, der skal tages",2
2013," det kan være på arbejdspladsen på skolen eller dér hvor vi bor"," det kan være på arbejdspladsen, på skolen eller dér, hvor vi bor",0
2013," det er en god begyndelse"," det er en god begyndelse",3
2013," næste skridt er at vi også hører efter hvad andre siger"," næste skridt er, at vi også hører efter, hvad andre siger",1
2013," så får vi den diskussion vi kan blive klogere af"," så får vi den diskussion, vi kan blive klogere af",0
2013," det kræver mod at gå ind i en debat men også at vise storsind"," det kræver mod at gå ind i en debat men også at vise storsind",2
2013," vores moderne liv giver os mange fordele som vi ikke ville være foruden"," vores moderne liv giver os mange fordele, som vi ikke ville være foruden",1.95
2013," vi har en frihed og en velstand som de forrige generationer aldrig har kendt magen til"," vi har en frihed og en velstand, som de forrige generationer aldrig har kendt magen til",1.28571428571429
2013," men udviklingen har også sin pris"," men udviklingen har også sin pris",0
2013," det er som om nærværet går tabt i vores fortravlede tid"," det er, som om nærværet går tabt i vores fortravlede tid",0
2013," alle de hjælpemidler som skal gøre tilværelsen lettere gør den også mere kompliceret og stiller stadig større krav til os om hvad vi skal opnå og overkomme"," alle de hjælpemidler, som skal gøre tilværelsen lettere, gør den også mere kompliceret og stiller stadig større krav til os, om hvad vi skal opnå og overkomme",0.0326797385620915
2013," vi bekymrer os om fremtidens klimaforandringer"," vi bekymrer os om fremtidens klimaforandringer",0
2013," det skal vi også gøre"," det skal vi også gøre",0
2013," men nogle gange glemmer vi at nyde den smukke dag solen og blæsten og de skiftende årstider"," men nogle gange glemmer vi at nyde den smukke dag, solen og blæsten og de skiftende årstider",0
2013," vi bekymrer os om problemer på den anden side af jorden og det er selvfølgelig vigtigt"," vi bekymrer os om problemer på den anden side af jorden, og det er selvfølgelig vigtigt",1
2013," men har vi også overskud til at hjælpe den familie der bor lige ved siden af selvom vi ved de har brug for det vi går op i dagens problemer både for os selv og for hele verden men lad os alligevel for en stund vende blikket bagud"," men har vi også overskud til at hjælpe den familie, der bor lige ved siden af, selvom vi ved, de har brug for det vi går op i dagens problemer, både for os selv og for hele verden, men lad os alligevel for en stund vende blikket bagud",1.98543689320388
2013," lad os se på en tid der virkelig var kritisk for vort land og vort samfund"," lad os se på en tid, der virkelig var kritisk for vort land og vort samfund",0.7
2013," for 70 år siden måtte de danske jøder flygte netop under det jødiske nytår i oktober måned"," for 70 år siden måtte de danske jøder flygte netop under det jødiske nytår i oktober måned",-0.94
2013," midt i nytårsfesten og de dage som i øvrigt var ganske almindelige hverdage måtte de bryde op og flygte over hals og hoved"," midt i nytårsfesten og de dage, som i øvrigt var ganske almindelige hverdage, måtte de bryde op og flygte over hals og hoved",-1
2013," familier børn og gamle befandt sig med ét midt i en voldsom krise"," familier, børn og gamle befandt sig med ét midt i en voldsom krise",-1.69189189189189
2013," i små fiskerbåde måtte de flygte over øresund skjult i fugtige og snævre lastrum og med dødsangsten som medrejsende"," i små fiskerbåde måtte de flygte over øresund skjult i fugtige og snævre lastrum og med dødsangsten som medrejsende",-1
2013," det er oplevelser som aldrig er blevet glemt og som gør et stærkt indtryk også på alle os der kun har fået dem fortalt"," det er oplevelser, som aldrig er blevet glemt og som gør et stærkt indtryk, også på alle os, der kun har fået dem fortalt",1
2013," men det er også en begivenhed som vi kan huske på med stolthed og hvis minde er værd at holde i hævd"," men det er også en begivenhed, som vi kan huske på med stolthed og hvis minde er værd at holde i hævd",1.23809523809524
2013," for da viste det danske samfund sin styrke da mænd og kvinder fra alle samfundslag forskellige som de var spontant gav sig til at finde udveje organisere flugtruter sørge for mad og husly uden tanke på egen sikkerhed"," for da viste det danske samfund sin styrke, da mænd og kvinder fra alle samfundslag forskellige som de var spontant gav sig til at finde udveje, organisere flugtruter, sørge for mad og husly uden tanke på egen sikkerhed",0.988326848249027
2013," danskerne er også i dag forskellige"," danskerne er også i dag forskellige",0
2013," vi har ikke alle rod i den samme religion eller kultur men lige så lidt som for 70 år siden må forskelligheden stå i vejen for at vi hjælper vore naboer og landsmænd menneske til menneske"," vi har ikke alle rod i den samme religion eller kultur, men lige så lidt som for 70 år siden må forskelligheden stå i vejen for, at vi hjælper vore naboer og landsmænd menneske til menneske",1.04761904761905
2013," også rigsfællesskabet består af forskellige folk med forskellig kultur og hver sit sprog"," også rigsfællesskabet består af forskellige folk med forskellig kultur og hver sit sprog",1
2013," det skal vi anerkende og respektere"," det skal vi anerkende og respektere",2
2013," men vi er også knyttet sammen gennem en lang historie og vi skal værne om alt det vi har til fælles og som samler os"," men vi er også knyttet sammen gennem en lang historie og vi skal værne om alt det, vi har til fælles og som samler os",0
2013," når isen smelter ved grønland åbner der sig nye muligheder for sejlads i farvande som aldrig før har været tilgængelige"," når isen smelter ved grønland, åbner der sig nye muligheder for sejlads i farvande, som aldrig før har været tilgængelige",0
2013," samtidigt viser der sig nye muligheder for udnyttelse af landets rige ressourcer til gavn for både beskæftigelse og indtægter men udviklingen medfører også et stort ansvar for alle der bliver involveret"," samtidigt viser der sig nye muligheder for udnyttelse af landets rige ressourcer til gavn for både beskæftigelse og indtægter men udviklingen medfører også et stort ansvar for alle, der bliver involveret",-0.833333333333333
2013," det gælder såvel varetagelsen af sikkerheden til søs som hensynet til landets sårbare natur"," det gælder såvel varetagelsen af sikkerheden til søs som hensynet til landets sårbare natur",0
2013," det færøske samfund har allerede gennemlevet en del af den udvikling som det grønlandske samfund nu står over for"," det færøske samfund har allerede gennemlevet en del af den udvikling, som det grønlandske samfund nu står over for",1
2013," men ligesom grønland er man til stadighed afhængig af naturens ressourcer og det internationale samfunds konjunkturer"," men ligesom grønland er man til stadighed afhængig af naturens ressourcer og det internationale samfunds konjunkturer",-0.219512195121951
2013," det er man fuldt ud bevidst om"," det er man fuldt ud bevidst om",1
2013," jeg er overbevist om at færøerne også fremover vil evne at udvise den sejhed og den opfindsomhed som skal til for at navigere under de givne betingelser"," jeg er overbevist om, at færøerne også fremover vil evne at udvise den sejhed og den opfindsomhed, som skal til for at navigere under de givne betingelser",1.68965517241379
2013," vi mærker alle den stærkt øgede internationale opmærksomhed på hele det nordatlantiske område"," vi mærker alle den stærkt øgede internationale opmærksomhed på hele det nordatlantiske område",2
2013," det vil stille både grønland og færøerne over for beslutninger af vidtrækkende betydning og få konsekvenser for såvel det enkelte samfund som for rigsfællesskabet som helhed"," det vil stille både grønland og færøerne over for beslutninger af vidtrækkende betydning, og få konsekvenser for såvel det enkelte samfund som for rigsfællesskabet som helhed",1
2013," jeg sender mine varmeste nytårsønsker og hilsener til alle i grønland og til alle på færøerne"," jeg sender mine varmeste nytårsønsker og hilsener til alle i grønland og til alle på færøerne",0
2013," jeg tænker med glæde på de mange gange jeg og min familie har besøgt disse dele af riget som står vore hjerter så nær og tænker med taknemmelighed på den store gæstfrihed som vi altid nyder"," jeg tænker med glæde på de mange gange, jeg og min familie har besøgt disse dele af riget, som står vore hjerter så nær, og tænker med taknemmelighed på den store gæstfrihed, som vi altid nyder",2.64285714285714
2013," også de danske i sydslesvig er knyttet til danmark med stærke hjertebånd"," også de danske i sydslesvig er knyttet til danmark med stærke hjertebånd",0
2013," det glæder mig altid at se at så mange holder fast i dansk kultur og tradition og jeg ønsker et godt nytår for de mange foreninger og institutioner og for alle danske hjem"," det glæder mig altid at se, at så mange holder fast i dansk kultur og tradition, og jeg ønsker et godt nytår for de mange foreninger og institutioner og for alle danske hjem",1.19220430107527
2013," også i år er der danske soldater og andre udsendte på farefulde poster rundt omkring i verden"," også i år er der danske soldater og andre udsendte på farefulde poster rundt omkring i verden",0
2013," alle ønsker vi at se dem komme velbeholdne hjem igen"," alle ønsker vi at se dem komme velbeholdne hjem igen",0
2013," jeg takker dem alle for deres indsats"," jeg takker dem alle for deres indsats",2
2013," både kronprinsen og prins joachim har besøgt dem dels i kosovo dels i afghanistan"," både kronprinsen og prins joachim har besøgt dem, dels i kosovo, dels i afghanistan",0
2013," de er ligesom jeg selv dybt imponeret af deres indsats"," de er, ligesom jeg selv, dybt imponeret af deres indsats",2
2013," selvom den danske tilstedeværelse vil blive gradvist mindre i 2014 betyder det ikke et afsluttet kapitel for alle"," selvom den danske tilstedeværelse vil blive gradvist mindre i 2014, betyder det ikke et afsluttet kapitel for alle",0
2013," nogle må leve videre med både fysiske og psykiske mén dem må vi ikke glemme"," nogle må leve videre med både fysiske og psykiske mén dem må vi ikke glemme",1.68888888888889
2013," jeg ønsker hver enkelt ude som hjemme et godt nytår"," jeg ønsker hver enkelt, ude som hjemme, et godt nytår",2.55434782608696
2013," nytårsaften er der mange danske rundt omkring i verden som følger med i nytårsfejringen herhjemme"," nytårsaften er der mange danske rundt omkring i verden, som følger med i nytårsfejringen herhjemme",0
2013," jeg ønsker dem hver og én henover alle tidszoner et godt nytår"," jeg ønsker dem hver og én, henover alle tidszoner, et godt nytår",2.625
2013," også til alle som i aften må være på deres post herhjemme for at vort samfund trygt kan hænge sammen sender jeg mine gode nytårshilsener og min tak for hvad de yder i årets løb"," også til alle, som i aften må være på deres post herhjemme, for at vort samfund trygt kan hænge sammen, sender jeg mine gode nytårshilsener og min tak for hvad de yder i årets løb",2.45833333333333
2013," nu er der kun tilbage at sige tak for i år"," nu er der kun tilbage at sige tak for i år",2
2013," den tak kommer fra prinsgemalen og mig selv og fra hele vores familie"," den tak kommer fra prinsgemalen og mig selv og fra hele vores familie",2
2013," en tak for al venlig opmærksomhed og for de mange hjertevarmende møder og hilsener som er blevet os til del også i dette år"," en tak for al venlig opmærksomhed og for de mange hjertevarmende møder og hilsener, som er blevet os til del, også i dette år",2
2013," år 2013 er ved at rinde ud"," år 2013 er ved at rinde ud",0
2013," hvad det nye år vil bringe ved ingen af os men lad os sammen gå ind i det med fortrøstning"," hvad det nye år vil bringe, ved ingen af os, men lad os sammen gå ind i det med fortrøstning",2
2013," jeg ønsker et godt nyt år 2014 for alle hver især"," jeg ønsker et godt nyt år 2014 for alle hver især",2.25
2013," gud bevare danmark læs dronningens tidligere nytårstaler"," gud bevare danmark læs dronningens tidligere nytårstaler",1.56637168141593
2013," læs om nytårstalens historie"," læs om nytårstalens historie",0
2013," hent h"," hent h",0
2013,"m","m",0
2013," dronningens nytårstale i word format"," dronningens nytårstale i word format",0
2014,"nu er det nytårsaften","nu er det nytårsaften",0
2014," bag os ligger et helt år med sorger og glæder"," bag os ligger et helt år med sorger og glæder",0
2014," for de fleste vil det være glæderne som står klarest"," for de fleste vil det være glæderne, som står klarest",0
2014," for andre er det sorgerne der fylder mest i tilbageblikket"," for andre er det sorgerne, der fylder mest i tilbageblikket",0
2014," men foran os ligger et helt nyt år som vi allerede fylder med forventninger og ønsker"," men foran os ligger et helt nyt år, som vi allerede fylder med forventninger og ønsker",2.96923076923077
2014," hvad du ønsker skal du få har mange af os sunget med den gamle julesang men vi ved jo godt at helt så nemt er det ikke"," hvad du ønsker, skal du få har mange af os sunget med den gamle julesang men vi ved jo godt, at helt så nemt er det ikke",2.20942408376963
2014," vi forventer os så meget"," vi forventer os så meget",0
2014," måske skal vi snarere huske at forvente noget af hinanden"," måske skal vi snarere huske at forvente noget af hinanden",-1
2014," hvis man slet ikke har nogen forventninger til et andet menneske hvis man bare siger det kan du slet ikke klare så ligger det i luften at der nok ikke kommer noget ud af det"," hvis man slet ikke har nogen forventninger til et andet menneske, hvis man bare siger det kan du slet ikke klare , så ligger det i luften, at der nok ikke kommer noget ud af det",-1.17974683544304
2014," for selvom nogle reagerer med et det skal være løgn nu skal jeg vise dem så kan det ligeså godt være de ord der vælter hele læsset"," for selvom nogle reagerer med et det skal være løgn, nu skal jeg vise dem , så kan det ligeså godt være de ord, der vælter hele læsset",2.25
2014," så har vi måske været med til at ødelægge et menneskes fremtid"," så har vi måske været med til at ødelægge et menneskes fremtid",-2.97560975609756
2014," vi skal virkelig forvente noget af vore medmennesker ligesom vi ønsker at nogen skal forvente noget af os"," vi skal virkelig forvente noget af vore medmennesker, ligesom vi ønsker, at nogen skal forvente noget af os",1
2014," det er at have tillid til hinanden at tro på mulighederne for hinanden"," det er at have tillid til hinanden, at tro på mulighederne for hinanden",1.2
2014," derfor skal vi tale op i stedet for at tale ned"," derfor skal vi tale op i stedet for at tale ned",0
2014," det begynder allerede i skolen"," det begynder allerede i skolen",1
2014," hvem husker ikke sin skoletid den har præget os alle"," hvem husker ikke sin skoletid den har præget os alle",0
2014," de fleste af os husker nok en lærer som var særligt god til at få det bedste frem i hver enkelt af os i klassen"," de fleste af os husker nok en lærer, som var særligt god til at få det bedste frem i hver enkelt af os i klassen",3
2014," de lærere er der altid brug for og sådanne lærere er der fortsat rigtig mange af"," de lærere er der altid brug for, og sådanne lærere er der fortsat rigtig mange af",2
2014," lige nu er der juleferie men snart skal børn og lærere i gang igen"," lige nu er der juleferie men snart skal børn og lærere i gang igen",0
2014," jeg vil gerne ønske alle jer børn der ser med i aften et rigtigt godt nytår"," jeg vil gerne ønske alle jer børn, der ser med i aften, et rigtigt godt nytår",2.09548611111111
2014," efter ferien tager i fat igen så gælder det om at vise hvor dygtige i kan blive"," efter ferien tager i fat igen, så gælder det om at vise, hvor dygtige i kan blive",0
2014," der kommer også en tid når skolen er overstået"," der kommer også en tid, når skolen er overstået",0
2014," hvad skal man så skal man stræbe efter en universitetsuddannelse skal man blive skolelærer skulle man måske lære et håndværk blive en god tømrer en dygtig mekaniker udnytte sine gode evner ved at udføre noget med sine hænder"," hvad skal man så skal man stræbe efter en universitetsuddannelse skal man blive skolelærer skulle man måske lære et håndværk blive en god tømrer, en dygtig mekaniker, udnytte sine gode evner ved at udføre noget med sine hænder",2.06976744186047
2014," sætte sin egen lille virksomhed i gang eller komme ind på en større arbejdsplads med mange andre dygtige medarbejdere"," sætte sin egen lille virksomhed i gang eller komme ind på en større arbejdsplads med mange andre dygtige medarbejdere",0
2014," uanset hvad man vælger må man gøre sig umage"," uanset hvad man vælger, må man gøre sig umage",0
2014," al begyndelse er svær men glæden er stor når det lykkes"," al begyndelse er svær, men glæden er stor, når det lykkes",-1.41605839416058
2014," jeg vil ønske at 2015 må blive et år hvor mange unge får lyst til og held med at tage fat også på de svære opgaver"," jeg vil ønske, at 2015 må blive et år, hvor mange unge får lyst til og held med at tage fat, også på de svære opgaver",1.7531556802244
2014," vi lever i et rigt samfund"," vi lever i et rigt samfund",0
2014," vi behøver ikke at bekymre os om at få nok at spise snarere om det modsatte"," vi behøver ikke at bekymre os om at få nok at spise, snarere om det modsatte",-2
2014," vores land er velstående også selvom vi har haft år med økonomisk krise"," vores land er velstående, også selvom vi har haft år med økonomisk krise",-2
2014," vi har det tryggere her i danmark end de fleste andre steder i verden"," vi har det tryggere her i danmark end de fleste andre steder i verden",0
2014," det er naturligvis godt men vor velstand må ikke blive en sovepude"," det er naturligvis godt men vor velstand må ikke blive en sovepude",2.80952380952381
2014," vi må ikke blive så magelige at vi ikke kræver nok af os selv og hinanden"," vi må ikke blive så magelige, at vi ikke kræver nok af os selv og hinanden",0
2014," tværtimod skal vi blive ved med at stræbe efter ny viden nye færdigheder og ny kundskab"," tværtimod skal vi blive ved med at stræbe efter ny viden, nye færdigheder og ny kundskab",1
2014," vi skal blive ved med at gøre vort bedste"," vi skal blive ved med at gøre vort bedste",0
2014," det er sådan vi kan bevare og udvikle det rige og trygge samfund vi har"," det er sådan, vi kan bevare og udvikle det rige og trygge samfund, vi har",1
2014," det gælder for de unge som det gælder for os alle"," det gælder for de unge, som det gælder for os alle",0
2014," vi skal gøre os umage"," vi skal gøre os umage",0
2014," vi skal gøre vort bedste i alle livets forhold også når andre behøver hjælp"," vi skal gøre vort bedste i alle livets forhold, også når andre behøver hjælp",2
2014," måske er der en kollega som har brug for opmærksomhed og omsorg bare en venlig bemærkning et smil på en grå dag eller en håndsrækning som viser at vi kerer os om hinanden"," måske er der en kollega, som har brug for opmærksomhed og omsorg, bare en venlig bemærkning, et smil på en grå dag eller en håndsrækning, som viser, at vi kerer os om hinanden",1.59219858156028
2014," vi kan også blive vidne til at nogen bliver chikaneret eller mobbet"," vi kan også blive vidne til, at nogen bliver chikaneret eller mobbet",0
2014," så kan man hurtigt blive fristet til at tænke hold mig udenfor"," så kan man hurtigt blive fristet til at tænke hold mig udenfor",0
2014," hvad kan jeg stille op det må andre tage sig af "," hvad kan jeg stille op det må andre tage sig af ",0
2014," men hvis ingen gør noget og alle bare lurepasser så bliver ingenting bedre"," men hvis ingen gør noget og alle bare lurepasser, så bliver ingenting bedre",2.25
2014," vi kan jo også selv få brug for at et menneske standser op og rækker os sin hånd"," vi kan jo også selv få brug for, at et menneske standser op og rækker os sin hånd",1
2014," i det forløbne år har vi oplevet at uro og usikkerhed har grebet om sig flere steder i verden på en måde som godt kan bekymre os"," i det forløbne år har vi oplevet, at uro og usikkerhed har grebet om sig flere steder i verden på en måde, som godt kan bekymre os",-1.9060773480663
2014," det har også ramt lande som slet ikke ligger så fjernt fra os"," det har også ramt lande, som slet ikke ligger så fjernt fra os",-2.5
2014," vi ser mønstre tegne sig som minder foruroligende om tider som vi nødigt vil genopleve"," vi ser mønstre tegne sig, som minder foruroligende om tider, som vi nødigt vil genopleve",0
2014," det er ikke underligt hvis vi bliver bekymrede men vi skal ikke lade os kyse"," det er ikke underligt, hvis vi bliver bekymrede men vi skal ikke lade os kyse",-1
2014," vi skal holde fast ved de værdier som er grundlæggende for os både for vort velfærd og vor sikkerhed"," vi skal holde fast ved de værdier, som er grundlæggende for os både for vort velfærd og vor sikkerhed",1.16666666666667
2014," en af følgerne af den nuværende situation er den voldsomme flygtningestrøm som vi er vidner til og som vi også herhjemme mærker på nærmeste hold"," en af følgerne af den nuværende situation er den voldsomme flygtningestrøm, som vi er vidner til, og som vi også herhjemme mærker på nærmeste hold",0
2014," i den seneste tid er tusindvis af flygtninge kommet til danmark især mange fra den forfærdende og langvarige borgerkrig i syrien"," i den seneste tid er tusindvis af flygtninge kommet til danmark, især mange fra den forfærdende og langvarige borgerkrig i syrien",-2
2014," overalt i landet gøres der en stor indsats for at hjælpe flygtningene"," overalt i landet gøres der en stor indsats for at hjælpe flygtningene",2
2014," opgaven kan synes uoverskuelig at tage imod så mange mennesker fra fremmede himmelstrøg og anderledes kulturer"," opgaven kan synes uoverskuelig at tage imod så mange mennesker fra fremmede himmelstrøg og anderledes kulturer",-2
2014," kommunerne har fået nok at se til de store som de små"," kommunerne har fået nok at se til, de store som de små",0
2014," de bliver godt hjulpet af de frivillige organisationer og de mange enkeltpersoner som bruger deres kræfter på praktisk hjælp og på at indføre flygtningene i det danske samfund"," de bliver godt hjulpet af de frivillige organisationer og de mange enkeltpersoner, som bruger deres kræfter på praktisk hjælp og på at indføre flygtningene i det danske samfund",2.01190476190476
2014," for vi skal ikke bare tage hånd om dem vi skal også hjælpe dem med at finde sig til rette i samfundet sådan at de kan få fodfæste og klare sig selv"," for vi skal ikke bare tage hånd om dem, vi skal også hjælpe dem med at finde sig til rette i samfundet, sådan at de kan få fodfæste og klare sig selv",1.86575342465753
2014," hjælpen alene gør det ikke"," hjælpen alene gør det ikke",-1
2014," vi skal også anspore de nyankomne til at opbygge en ny tilværelse hvor de kan tage ansvar for sig selv og gøre deres bedste for at falde til i det fremmede land enten den tid bliver lang eller kort"," vi skal også anspore de nyankomne til at opbygge en ny tilværelse, hvor de kan tage ansvar for sig selv og gøre deres bedste for at falde til i det fremmede land, enten den tid bliver lang eller kort",-0.8
2014," jeg vil gerne rette en tak til alle der har engageret sig i hjælpearbejdet"," jeg vil gerne rette en tak til alle, der har engageret sig i hjælpearbejdet",1.57017543859649
2014," jeg ønsker dem et godt nytår ligesom jeg ønsker et godt nytår og en god begyndelse for dem der er kommet hertil"," jeg ønsker dem et godt nytår, ligesom jeg ønsker et godt nytår og en god begyndelse for dem, der er kommet hertil",2.9
2014," i det forløbne år har grønland oplevet både politisk søgang og økonomiske udfordringer"," i det forløbne år har grønland oplevet både politisk søgang og økonomiske udfordringer",0
2014," sådan havde man ikke forestillet sig det for blot et år siden"," sådan havde man ikke forestillet sig det for blot et år siden",0
2014," vi håber alle at det nye år må blive en ny begyndelse for det grønlandske samfund"," vi håber alle, at det nye år må blive en ny begyndelse for det grønlandske samfund",0
2014," trods alle vanskeligheder har den grønlandske hjertelighed og det gode humør ikke forandret sig"," trods alle vanskeligheder har den grønlandske hjertelighed og det gode humør ikke forandret sig",2.4296875
2014," det stod lysende klart under kronprinsfamiliens besøg i grønland i sommer"," det stod lysende klart under kronprinsfamiliens besøg i grønland i sommer",1
2014," det blev for kronprinsparret et glad gensyn og for deres børn en oplevelse som de aldrig vil glemme og som vil bringe dem tilbage til grønland gang på gang"," det blev for kronprinsparret et glad gensyn og for deres børn en oplevelse, som de aldrig vil glemme, og som vil bringe dem tilbage til grønland gang på gang",1.20994475138122
2014," vi der som forældre og bedsteforældre kunne følge rejsen på afstand varmede det om hjertet"," vi, der som forældre og bedsteforældre kunne følge rejsen på afstand, varmede det om hjertet",0
2014," jeg vil gerne sammen med prinsgemalen bringe en tak til alle i grønland for den gæstfri modtagelse kronprinsfamilien fik overalt"," jeg vil gerne, sammen med prinsgemalen, bringe en tak til alle i grønland for den gæstfri modtagelse, kronprinsfamilien fik overalt",2
2014," det forgangne år har ikke været noget dårligt år for færøerne"," det forgangne år har ikke været noget dårligt år for færøerne",0
2014," det skorter ikke på initiativ og gå på mod blandt færingerne"," det skorter ikke på initiativ og gå på mod blandt færingerne",1.28089887640449
2014," de kender de vilkår naturen byder dem og man har godt fat om de udfordringer som det internationale samfund betinger"," de kender de vilkår, naturen byder dem, og man har godt fat om de udfordringer, som det internationale samfund betinger",1.03378378378378
2014," sammen med prinsgemalen sender jeg mine varmeste hilsener og gode nytårsønsker til alle på færøerne og til alle i grønland"," sammen med prinsgemalen sender jeg mine varmeste hilsener og gode nytårsønsker til alle på færøerne og til alle i grønland",2.625
2014," til sommer vil vi sammen besøge både færøerne og grønland det ser vi frem til med stor forventning"," til sommer vil vi sammen besøge både færøerne og grønland det ser vi frem til med stor forventning",1
2014," den 18"," den 18",0
2014," april i år mindedes hele landet stormen på dybbøl i 1864 og det nederlag som kom til at præge danmark i stort som i småt"," april i år mindedes hele landet stormen på dybbøl i 1864 og det nederlag, som kom til at præge danmark i stort som i småt",-2
2014," vi har også i dette år kunnet huske 100 året for udbruddet af første verdenskrig"," vi har også i dette år kunnet huske 100 året for udbruddet af første verdenskrig",0
2014," den krig som trak sit blodige spor gennem de fleste af europas lande men som danmark stod udenfor"," den krig, som trak sit blodige spor gennem de fleste af europas lande, men som danmark stod udenfor",-2
2014," men udfaldet af den krig var også årsag til at sønderjyderne i 1920 kunne stemme sig tilbage til danmark"," men udfaldet af den krig var også årsag til, at sønderjyderne i 1920 kunne stemme sig tilbage til danmark",-0.324137931034483
2014," et dybt sår kunne heles"," et dybt sår kunne heles",-1
2014," dog gjaldt det ikke for alle de dansksindede"," dog gjaldt det ikke for alle de dansksindede",0
2014," sydslesvigerne kom til at stå udenfor"," sydslesvigerne kom til at stå udenfor",0
2014," i skal ikke blive glemt sagde christian x ved den nye grænse i kruså da han mødte sydslesvigerne under fejringen af genforeningen i 1920"," i skal ikke blive glemt sagde christian x ved den nye grænse i kruså, da han mødte sydslesvigerne under fejringen af genforeningen i 1920",0
2014," i er ikke blevet glemt kan vi sige i dag selvom jeres skæbne blev en anden"," i er ikke blevet glemt kan vi sige i dag, selvom jeres skæbne blev en anden",0
2014," i har holdt ved jeres danske arv gennem generationer og i har tilføjet grænselandet et træk som er enestående blandt grænseegne i verden"," i har holdt ved jeres danske arv gennem generationer, og i har tilføjet grænselandet et træk, som er enestående blandt grænseegne i verden",3
2014," jeg sender mine varmeste nytårshilsener til alle sydslesvigere"," jeg sender mine varmeste nytårshilsener til alle sydslesvigere",0
2014," hvert år sender danmark mange mennesker ud til fjerne egne af verden"," hvert år sender danmark mange mennesker ud til fjerne egne af verden",-1
2014," det gælder vore soldater som i afghanistan og irak er med til at uddanne landenes egne soldater"," det gælder vore soldater, som i afghanistan og irak er med til at uddanne landenes egne soldater",0
2014," det gælder vore søfolk som har transporteret farlige kemiske stoffer væk fra syrien eller som har patruljeret ud for afrikas horn"," det gælder vore søfolk, som har transporteret farlige kemiske stoffer væk fra syrien, eller som har patruljeret ud for afrikas horn",0
2014," også flyvevåbnet er aktivt i luftrummet over irak"," også flyvevåbnet er aktivt i luftrummet over irak",0
2014," andre er eller har været udsendt med nødhjælp af forskellig art"," andre er, eller har været, udsendt med nødhjælp af forskellig art",1
2014," her vil jeg særligt nævne de danske læger og sygeplejersker som har påtaget sig at blive sendt til afrika for at engagere sig i bekæmpelsen af den frygtelige ebola epidemi"," her vil jeg særligt nævne de danske læger og sygeplejersker, som har påtaget sig at blive sendt til afrika for at engagere sig i bekæmpelsen af den frygtelige ebola epidemi",-0.699115044247788
2014," den indsats som de er parate til at yde fortjener vor største ros"," den indsats, som de er parate til at yde, fortjener vor største ros",2.06824925816024
2014," på denne nytårsaften vil jeg gerne takke dem alle for deres uselviske indsats og ønske dem og andre danske udsendte hvor i verden de end er et godt nytår"," på denne nytårsaften vil jeg gerne takke dem alle for deres uselviske indsats og ønske dem og andre danske udsendte, hvor i verden de end er, et godt nytår",2.04080118694362
2014," jeg vil sende min nytårshilsen til alle der må kæmpe med sygdom sorg og tunge problemer"," jeg vil sende min nytårshilsen til alle, der må kæmpe med sygdom, sorg og tunge problemer",-1.36158192090395
2014," det kan være særligt svært på en nytårsaften hvor andre fester og glæder sig"," det kan være særligt svært på en nytårsaften, hvor andre fester og glæder sig",0
2014," måtte det nye år bringe dem alle lindring og nyt mod"," måtte det nye år bringe dem alle lindring og nyt mod",2
2014," mange danske fejrer nytåret udenfor danmark"," mange danske fejrer nytåret udenfor danmark",0
2014," enten de er nær eller fjern enten de er hjemmefra for en kort tid eller har slået sig ned mere permanent i det fremmede vil jeg ønske dem et godt nytår"," enten de er nær eller fjern, enten de er hjemmefra for en kort tid, eller har slået sig ned mere permanent i det fremmede, vil jeg ønske dem et godt nytår",-0.293859649122807
2014," de er med til at gøre danmark kendt over hele verden"," de er med til at gøre danmark kendt over hele verden",1
2014," for mig og min familie har året bragt så mange glæder"," for mig og min familie har året bragt så mange glæder",0
2014," jeg tænker her på vore rejser rundt i landet og på den opmærksomhed som blev prinsgemalen til del ved hans 80 års fødselsdag"," jeg tænker her på vore rejser rundt i landet og på den opmærksomhed, som blev prinsgemalen til del ved hans 80 års fødselsdag",2
2014," det har varmet ham som det har varmet os alle sammen"," det har varmet ham, som det har varmet os alle sammen",0
2014," en tak af hjertet måtte det nye år 2015 bringe meget godt til hver især til alle familier og til vort land"," en tak af hjertet måtte det nye år 2015 bringe meget godt til hver især, til alle familier og til vort land",2.01470588235294
2014," gud bevare danmark"," gud bevare danmark",1.56637168141593
2015,"et år er ved at rinde ud i morgen står et nyt for døren","et år er ved at rinde ud i morgen står et nyt for døren",0
2015," vi kan ikke forlade 2015 uden at tænke over hvad året har bragt"," vi kan ikke forlade 2015 uden at tænke over, hvad året har bragt",-1
